tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source_x,text,expanded_urls,name,stage,rating,favorite_count,retweet_count,created_at,source_y,retweeted_status,url
748932637671223296,nan,nan,2016-07-01 17:33:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,https://twitter.com/dog_rates/status/748932637671223296/photo/1,Divine,doggo,1.3,6213,2459,Fri Jul 01 17:33:49 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/BbcABzohKb
748699167502000129,nan,nan,2016-07-01 02:06:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,"https://twitter.com/dog_rates/status/748699167502000129/photo/1,https://twitter.com/dog_rates/status/748699167502000129/photo/1",Tripp,,1.1,5032,1740,Fri Jul 01 02:06:06 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/gGxjthmG1c
748692773788876800,nan,nan,2016-07-01 01:40:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",That is Quizno. This is his beach. He does not tolerate human shenanigans on his beach. 10/10 reclaim ur land doggo https://t.co/vdr7DaRSa7,https://twitter.com/dog_rates/status/748692773788876800/photo/1,his,doggo,1.0,4506,1447,Fri Jul 01 01:40:41 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/vdr7DaRSa7
748575535303884801,nan,nan,2016-06-30 17:54:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 https://t.co/z5bAdtn9kd,https://twitter.com/dog_rates/status/748575535303884801/photo/1,one,,0.6,6450,2170,Thu Jun 30 17:54:50 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/z5bAdtn9kd
748568946752774144,nan,nan,2016-06-30 17:28:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,https://twitter.com/dog_rates/status/748568946752774144/video/1,Cora,,1.2,2321,729,Thu Jun 30 17:28:39 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/uUncaAGH18
748324050481647620,nan,nan,2016-06-30 01:15:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1",Duke,,1.1,3939,834,Thu Jun 30 01:15:31 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/1sNtG7GgiO
747885874273214464,nan,nan,2016-06-28 20:14:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1",a,,0.8,3136,1073,Tue Jun 28 20:14:22 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/TGenMeXreW
747844099428986880,nan,nan,2016-06-28 17:28:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,https://twitter.com/dog_rates/status/747844099428986880/photo/1,Huxley,,1.1,2978,812,Tue Jun 28 17:28:22 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/V7h5NMYbYz
747816857231626240,nan,nan,2016-06-28 15:40:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,https://twitter.com/dog_rates/status/747816857231626240/photo/1,a,,0.4,5152,1263,Tue Jun 28 15:40:07 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/L3U0j14N5R
747600769478692864,nan,nan,2016-06-28 01:21:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,"https://twitter.com/dog_rates/status/747600769478692864/photo/1,https://twitter.com/dog_rates/status/747600769478692864/photo/1",Bookstore,,1.0,2463,596,Tue Jun 28 01:21:27 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/eUGjGjjFVJ
747219827526344708,nan,nan,2016-06-27 00:07:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,"https://twitter.com/dog_rates/status/747219827526344708/photo/1,https://twitter.com/dog_rates/status/747219827526344708/photo/1",Atticus,,1.1,5610,1718,Mon Jun 27 00:07:44 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/uT7QeZI34U
747204161125646336,nan,nan,2016-06-26 23:05:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet https://t.co/dmdEBOEctC,"https://twitter.com/dog_rates/status/747204161125646336/photo/1,https://twitter.com/dog_rates/status/747204161125646336/photo/1",Clark,,1.0,3588,997,Sun Jun 26 23:05:29 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/dmdEBOEctC
746872823977771008,nan,nan,2016-06-26 01:08:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1",a,,1.1,6358,2330,Sun Jun 26 01:08:52 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/9e48aPrBm2
746726898085036033,nan,nan,2016-06-25 15:29:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,https://twitter.com/dog_rates/status/746726898085036033/photo/1,Abby,,1.2,6410,1940,Sat Jun 25 15:29:00 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/gLbLiZtwsp
746507379341139972,nan,nan,2016-06-25 00:56:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,"https://twitter.com/dog_rates/status/746507379341139972/photo/1,https://twitter.com/dog_rates/status/746507379341139972/photo/1",Shiloh,,1.0,4911,1172,Sat Jun 25 00:56:43 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/PlR6hjqvr5
746369468511756288,nan,nan,2016-06-24 15:48:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,https://twitter.com/dog_rates/status/746369468511756288/photo/1,an,,0.9,6545,1790,Fri Jun 24 15:48:42 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/5qpBTTpgUt
746131877086527488,nan,nan,2016-06-24 00:04:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,https://twitter.com/dog_rates/status/746131877086527488/photo/1,Gustav,,1.0,7327,2389,Fri Jun 24 00:04:36 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/uRI7HBgGJX
746056683365994496,nan,nan,2016-06-23 19:05:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1",Arlen,,1.1,3768,888,Thu Jun 23 19:05:49 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/VJgbgIzIHx
745789745784041472,nan,nan,2016-06-23 01:25:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,https://twitter.com/dog_rates/status/745789745784041472/photo/1,Gus,,1.0,4283,1157,Thu Jun 23 01:25:06 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/3wc246LOtu
745712589599014916,nan,nan,2016-06-22 20:18:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E,https://twitter.com/dog_rates/status/745712589599014916/photo/1,Percy,,0.7,7406,2519,Wed Jun 22 20:18:30 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/QHbvtvaw8E
745433870967832576,nan,nan,2016-06-22 01:50:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,"https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1",Lenox,doggo,1.0,7533,2754,Wed Jun 22 01:50:58 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/oYbVR4nBsR
745422732645535745,nan,nan,2016-06-22 01:06:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,https://twitter.com/dog_rates/status/745422732645535745/photo/1,very,,0.9,9094,2634,Wed Jun 22 01:06:43 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/nc53zEN0hZ
745314880350101504,nan,nan,2016-06-21 17:58:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64,"https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1",Sugar,,1.2,7600,3005,Tue Jun 21 17:58:09 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/AWMeXJJz64
745057283344719872,nan,nan,2016-06-21 00:54:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",Oliver,,1.2,7668,2468,Tue Jun 21 00:54:33 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/BkgU3rrsXA
744995568523612160,nan,nan,2016-06-20 20:49:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1",Abby,puppo,0.9,3159,677,Mon Jun 20 20:49:19 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/2FPb45NXrK
744971049620602880,nan,nan,2016-06-20 19:11:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",Indie,,1.2,8355,2915,Mon Jun 20 19:11:53 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/KgSEkrPA3r
744709971296780288,nan,nan,2016-06-20 01:54:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,https://twitter.com/dog_rates/status/744709971296780288/photo/1,Harvey,,1.0,5933,1686,Mon Jun 20 01:54:27 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/zAzaRT6NnT
744334592493166593,nan,nan,2016-06-19 01:02:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,https://twitter.com/dog_rates/status/744334592493166593/photo/1,Blanket,,1.1,7170,2317,Sun Jun 19 01:02:50 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/hrJugNHs2Z
743980027717509120,nan,nan,2016-06-18 01:33:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,https://twitter.com/dog_rates/status/743980027717509120/photo/1,Geno,,1.1,4398,1179,Sat Jun 18 01:33:55 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Kxda28JmQ2
743609206067040256,nan,nan,2016-06-17 01:00:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1",Stark,,1.0,4747,1493,Fri Jun 17 01:00:24 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/YwfN1lbpKA
743595368194129920,nan,nan,2016-06-17 00:05:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harold. He looks slippery af. Probably difficult to hug. Would still try tho. 7/10 great with kids I bet https://t.co/EVuqdEO66N,https://twitter.com/dog_rates/status/743595368194129920/photo/1,Harold,,0.7,19555,7097,Fri Jun 17 00:05:25 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/EVuqdEO66N
743545585370791937,nan,nan,2016-06-16 20:47:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,"https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1",Bentley,,1.1,3733,1014,Thu Jun 16 20:47:36 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/vU3tKr4vTn
743510151680958465,nan,nan,2016-06-16 18:26:48,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH",https://twitter.com/dog_rates/status/743510151680958465/video/1,Beya,,1.3,8361,3994,Thu Jun 16 18:26:48 +0000 2016,Twitter Web Client,Original tweet,https://t.co/qGeVjHSUKH
743253157753532416,nan,nan,2016-06-16 01:25:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",https://twitter.com/dog_rates/status/743253157753532416/photo/1,Kilo,puppo,1.0,4483,1310,Thu Jun 16 01:25:36 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/gSmp31Zrsx
743222593470234624,nan,nan,2016-06-15 23:24:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,https://twitter.com/dog_rates/status/743222593470234624/photo/1,a,pupper,1.2,6565,2059,Wed Jun 15 23:24:09 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/xOBKCdpzaa
743210557239623680,nan,nan,2016-06-15 22:36:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",https://twitter.com/dog_rates/status/743210557239623680/photo/1,Kayla,,1.0,4060,1471,Wed Jun 15 22:36:19 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/EkLku795aO
742528092657332225,nan,nan,2016-06-14 01:24:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 https://t.co/UHvjxm9B0O,"https://twitter.com/dog_rates/status/742528092657332225/photo/1,https://twitter.com/dog_rates/status/742528092657332225/photo/1",Maxaroni,,1.0,4700,2157,Tue Jun 14 01:24:27 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/UHvjxm9B0O
742423170473463808,nan,nan,2016-06-13 18:27:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,https://twitter.com/dog_rates/status/742423170473463808/photo/1,Bell,,1.2,10417,4115,Mon Jun 13 18:27:32 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/BXIuvkQO9b
742385895052087300,nan,nan,2016-06-13 15:59:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,https://twitter.com/dog_rates/status/742385895052087300/photo/1,Phil,,1.1,7193,2153,Mon Jun 13 15:59:24 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/ULdPY6CLpq
742161199639494656,nan,nan,2016-06-13 01:06:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL,https://twitter.com/dog_rates/status/742161199639494656/photo/1,Doug,,1.2,4588,1484,Mon Jun 13 01:06:33 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/bZaHC3lvTL
742150209887731712,nan,nan,2016-06-13 00:22:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,https://twitter.com/dog_rates/status/742150209887731712/photo/1,Edmund,pupper,0.8,5441,1688,Mon Jun 13 00:22:53 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/PprXoqZuKY
741743634094141440,nan,nan,2016-06-11 21:27:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,"https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1",Aqua,pupper,1.1,8654,2991,Sat Jun 11 21:27:17 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/rYxJ0UQtbE
741438259667034112,nan,nan,2016-06-11 01:13:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,https://twitter.com/dog_rates/status/741438259667034112/photo/1,Tucker,,0.9,3879,903,Sat Jun 11 01:13:51 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/pXU77HPbJ5
741303864243200000,nan,nan,2016-06-10 16:19:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,https://twitter.com/dog_rates/status/741303864243200000/photo/1,Theodore,,1.2,9274,3496,Fri Jun 10 16:19:48 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/O4iw9NlLaQ
741067306818797568,nan,nan,2016-06-10 00:39:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,https://twitter.com/dog_rates/status/741067306818797568/photo/1,just,doggopupper,1.2,9985,3335,Fri Jun 10 00:39:48 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/o5J479bZUC
740995100998766593,nan,nan,2016-06-09 19:52:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,https://twitter.com/dog_rates/status/740995100998766593/photo/1,Leo,,1.0,6775,2993,Thu Jun 09 19:52:53 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/nt2x3fHaRJ
740699697422163968,nan,nan,2016-06-09 00:19:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK,https://twitter.com/dog_rates/status/740699697422163968/photo/1,Chip,,0.8,2996,843,Thu Jun 09 00:19:04 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/LjzZKQ7vmK
740676976021798912,nan,nan,2016-06-08 22:48:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",https://twitter.com/dog_rates/status/740676976021798912/photo/1,Baloo,pupper,1.1,19192,7360,Wed Jun 08 22:48:46 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/sMbMw5Z2XC
740359016048689152,nan,nan,2016-06-08 01:45:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,https://twitter.com/dog_rates/status/740359016048689152/photo/1,Chase,,0.9,3495,923,Wed Jun 08 01:45:19 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/0HmBk5sSbW
740214038584557568,nan,nan,2016-06-07 16:09:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,https://twitter.com/dog_rates/status/740214038584557568/photo/1,getting,,1.0,7082,2126,Tue Jun 07 16:09:13 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/0yolOOyD3X
739979191639244800,nan,nan,2016-06-07 00:36:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,https://twitter.com/dog_rates/status/739979191639244800/photo/1,Nollie,,1.2,21103,6393,Tue Jun 07 00:36:02 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/7AKdkCOlMf
739932936087216128,nan,nan,2016-06-06 21:32:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,https://twitter.com/dog_rates/status/739932936087216128/photo/1,Rorie,,1.0,4292,1166,Mon Jun 06 21:32:13 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/yctnFptdQ1
739844404073074688,nan,nan,2016-06-06 15:40:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,https://twitter.com/dog_rates/status/739844404073074688/photo/1,Simba,,1.2,4009,920,Mon Jun 06 15:40:26 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/4qiuC0lXq5
739606147276148736,nan,nan,2016-06-05 23:53:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1",Benji,pupper,0.9,5700,1793,Sun Jun 05 23:53:41 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/sLUC4th3Zj
739485634323156992,nan,nan,2016-06-05 15:54:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,"https://twitter.com/dog_rates/status/739485634323156992/photo/1,https://twitter.com/dog_rates/status/739485634323156992/photo/1",Kyle,,0.6,7611,3176,Sun Jun 05 15:54:48 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/rRULp7XFnO
738885046782832640,nan,nan,2016-06-04 00:08:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,https://twitter.com/dog_rates/status/738885046782832640/photo/1,Charles,,1.1,3988,1232,Sat Jun 04 00:08:17 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/EfejX3iRGr
738537504001953792,nan,nan,2016-06-03 01:07:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,"https://twitter.com/dog_rates/status/738537504001953792/photo/1,https://twitter.com/dog_rates/status/738537504001953792/photo/1",Bayley,puppo,1.1,5390,1688,Fri Jun 03 01:07:16 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/AxSiqAKEKu
